Pocillopora_meandrina_HIv1___Sc0000000	10770	23652	gene-Pocillopora_meandrina_HIv1___RNAseq.g20902.t1	65.64244627	22
Pocillopora_meandrina_HIv1___Sc0000000	25128	33764	gene-Pocillopora_meandrina_HIv1___RNAseq.g20903.t1	63.81437656	36
Pocillopora_meandrina_HIv1___Sc0000000	33907	39296	gene-Pocillopora_meandrina_HIv1___TS.g25664.t1	22.83766481	43
Pocillopora_meandrina_HIv1___Sc0000000	44371	50798	gene-Pocillopora_meandrina_HIv1___RNAseq.g20905.t1	0.1853050584	291
Pocillopora_meandrina_HIv1___Sc0000000	52049	53624	gene-Pocillopora_meandrina_HIv1___RNAseq.g20906.t1	0	39
Pocillopora_meandrina_HIv1___Sc0000000	54620	71869	gene-Pocillopora_meandrina_HIv1___RNAseq.g20907.t1	8.750576341	273
Pocillopora_meandrina_HIv1___Sc0000000	75141	87120	gene-Pocillopora_meandrina_HIv1___RNAseq.g20908.t1	33.49523268	75
Pocillopora_meandrina_HIv1___Sc0000000	89333	101789	gene-Pocillopora_meandrina_HIv1___RNAseq.g20909.t1	27.57483687	96
Pocillopora_meandrina_HIv1___Sc0000000	104428	116100	gene-Pocillopora_meandrina_HIv1___RNAseq.g20910.t1	51.44219945	62
Pocillopora_meandrina_HIv1___Sc0000000	117505	121120	gene-Pocillopora_meandrina_HIv1___RNAseq.g20911.t1	21.94249565	65
Pocillopora_meandrina_HIv1___Sc0000000	124025	129612	gene-Pocillopora_meandrina_HIv1___RNAseq.g20912.t1	29.04127139	41
Pocillopora_meandrina_HIv1___Sc0000000	130373	141856	gene-Pocillopora_meandrina_HIv1___RNAseq.g20913.t1	49.24151537	65
Pocillopora_meandrina_HIv1___Sc0000000	143551	155669	gene-Pocillopora_meandrina_HIv1___RNAseq.g20914.t1	54.5246891	99
Pocillopora_meandrina_HIv1___Sc0000000	159536	159997	gene-Pocillopora_meandrina_HIv1___RNAseq.g20915.t1	0.13793104	25
Pocillopora_meandrina_HIv1___Sc0000000	162057	163965	gene-Pocillopora_meandrina_HIv1___RNAseq.g20916.t1	5.446160125	64
Pocillopora_meandrina_HIv1___Sc0000000	165476	165840	gene-Pocillopora_meandrina_HIv1___RNAseq.g20917.t1	0	9
Pocillopora_meandrina_HIv1___Sc0000000	174508	176444	gene-Pocillopora_meandrina_HIv1___RNAseq.g20918.t1	0.2083333438	64
Pocillopora_meandrina_HIv1___Sc0000000	186382	188385	gene-Pocillopora_meandrina_HIv1___RNAseq.g20919.t1	.	0
Pocillopora_meandrina_HIv1___Sc0000000	199245	208536	gene-Pocillopora_meandrina_HIv1___RNAseq.g20920.t1	8.231592189	132
Pocillopora_meandrina_HIv1___Sc0000000	210318	211818	gene-Pocillopora_meandrina_HIv1___RNAseq.g20921.t1	0.1020408163	49
Pocillopora_meandrina_HIv1___Sc0000000	213739	215566	gene-Pocillopora_meandrina_HIv1___TS.g25680.t1a	0.4498885686	51
Pocillopora_meandrina_HIv1___Sc0000000	217889	222557	gene-Pocillopora_meandrina_HIv1___TS.g25680.t1b	0.191859	131
Pocillopora_meandrina_HIv1___Sc0000000	224380	243725	gene-Pocillopora_meandrina_HIv1___RNAseq.g20924.t1	10.72068165	299
Pocillopora_meandrina_HIv1___Sc0000000	252769	255990	gene-Pocillopora_meandrina_HIv1___RNAseq.g20925.t1	42.53922491	33
Pocillopora_meandrina_HIv1___Sc0000000	257586	270142	gene-Pocillopora_meandrina_HIv1___RNAseq.g20926.t1	16.69035649	126
Pocillopora_meandrina_HIv1___Sc0000000	271570	272903	gene-Pocillopora_meandrina_HIv1___RNAseq.g20927.t1	36.79335371	7
Pocillopora_meandrina_HIv1___Sc0000000	273370	279241	gene-Pocillopora_meandrina_HIv1___RNAseq.g20928.t1	57.98651608	37
Pocillopora_meandrina_HIv1___Sc0000000	279833	285971	gene-Pocillopora_meandrina_HIv1___RNAseq.g20929.t1	48.80234622	37
Pocillopora_meandrina_HIv1___Sc0000000	287044	290392	gene-Pocillopora_meandrina_HIv1___RNAseq.g20930.t1a	0.3444992564	117
Pocillopora_meandrina_HIv1___Sc0000000	291475	294922	gene-Pocillopora_meandrina_HIv1___RNAseq.g20930.t1b	0.2868118257	109
Pocillopora_meandrina_HIv1___Sc0000000	296016	300412	gene-Pocillopora_meandrina_HIv1___RNAseq.g20931.t1	0.7078693812	160
Pocillopora_meandrina_HIv1___Sc0000000	300972	303257	gene-Pocillopora_meandrina_HIv1___RNAseq.g20932.t1	10.07761437	30
Pocillopora_meandrina_HIv1___Sc0000000	305899	324884	gene-Pocillopora_meandrina_HIv1___TS.g25690.t1	51.51146846	106
Pocillopora_meandrina_HIv1___Sc0000000	327379	329290	gene-Pocillopora_meandrina_HIv1___RNAseq.g20934.t1	0.5736291807	83
Pocillopora_meandrina_HIv1___Sc0000000	330357	338472	gene-Pocillopora_meandrina_HIv1___RNAseq.g20935.t1	2.000947907	215
Pocillopora_meandrina_HIv1___Sc0000000	339161	344020	gene-Pocillopora_meandrina_HIv1___RNAseq.g20936.t1	1.453054232	138
Pocillopora_meandrina_HIv1___Sc0000000	344023	345958	gene-Pocillopora_meandrina_HIv1___TS.g25693.t1	53.9525695	2
Pocillopora_meandrina_HIv1___Sc0000000	347266	349938	gene-Pocillopora_meandrina_HIv1___RNAseq.g20938.t1	1.919368511	88
Pocillopora_meandrina_HIv1___Sc0000000	351240	351540	gene-Pocillopora_meandrina_HIv1___RNAseq.g20939.t1	0	14
Pocillopora_meandrina_HIv1___Sc0000000	354179	379651	gene-Pocillopora_meandrina_HIv1___RNAseq.g20940.t1	49.13549739	203
Pocillopora_meandrina_HIv1___Sc0000000	383145	386084	gene-Pocillopora_meandrina_HIv1___RNAseq.g20941.t1	21.5163863	63
Pocillopora_meandrina_HIv1___Sc0000000	386398	390244	gene-Pocillopora_meandrina_HIv1___RNAseq.g20942.t1	46.35202474	39
Pocillopora_meandrina_HIv1___Sc0000000	391391	392702	gene-Pocillopora_meandrina_HIv1___RNAseq.g20943.t1	14.45777345	31
Pocillopora_meandrina_HIv1___Sc0000000	394809	399437	gene-Pocillopora_meandrina_HIv1___RNAseq.g20944.t1	0.1944554451	164
Pocillopora_meandrina_HIv1___Sc0000000	400521	403483	gene-Pocillopora_meandrina_HIv1___RNAseq.g20945.t1	23.28264703	36
Pocillopora_meandrina_HIv1___Sc0000000	403565	408109	gene-Pocillopora_meandrina_HIv1___RNAseq.g20946.t1	23.071216	34
Pocillopora_meandrina_HIv1___Sc0000000	410463	415132	gene-Pocillopora_meandrina_HIv1___RNAseq.g20947.t1	44.76373131	29
Pocillopora_meandrina_HIv1___Sc0000000	415601	421986	gene-Pocillopora_meandrina_HIv1___RNAseq.g20948.t1	18.21941101	104
Pocillopora_meandrina_HIv1___Sc0000000	423971	435489	gene-Pocillopora_meandrina_HIv1___RNAseq.g20949.t2	0.6835998456	408
Pocillopora_meandrina_HIv1___Sc0000000	443851	446747	gene-Pocillopora_meandrina_HIv1___RNAseq.g20950.t1	0.7585847831	83
Pocillopora_meandrina_HIv1___Sc0000000	448173	454096	gene-Pocillopora_meandrina_HIv1___RNAseq.g20951.t1	0.3068206471	221
Pocillopora_meandrina_HIv1___Sc0000000	457962	460415	gene-Pocillopora_meandrina_HIv1___RNAseq.g20952.t1	25.83713071	24
Pocillopora_meandrina_HIv1___Sc0000000	460555	461750	gene-Pocillopora_meandrina_HIv1___RNAseq.g20953.t1	9.57343	15
Pocillopora_meandrina_HIv1___Sc0000000	464605	468657	gene-Pocillopora_meandrina_HIv1___RNAseq.g20954.t1	29.75089786	56
Pocillopora_meandrina_HIv1___Sc0000000	469030	472271	gene-Pocillopora_meandrina_HIv1___RNAseq.g20955.t1	23.71400329	62
Pocillopora_meandrina_HIv1___Sc0000000	476498	479841	gene-Pocillopora_meandrina_HIv1___RNAseq.g20956.t1	21.29612536	74
Pocillopora_meandrina_HIv1___Sc0000000	481733	485038	gene-Pocillopora_meandrina_HIv1___RNAseq.g20957.t1	31.98715493	29
